batch_id,timestamp,machine_id,product_line,temperature,pressure,cycle_time,vibration,quality_measurement,defect_rate,temperature_tolerance,pressure_tolerance,cycle_time_tolerance,vibration_tolerance,operator_shift,operator_id,raw_material_batch,ambient_temperature,energy_consumption,maintenance_days,production_speed,actual_status,final_outcome
951,2026-01-10 21:30:00,M-01,Line-D,67.884,98.095,42.755,1.694,50.3,0.964,78.0,108.0,49.0,3.3,Shift-C,OP-004,RM-0114,27.63,85.14,42,94.88,Stable,Accepted
11261,2026-04-28 07:00:00,M-02,Line-B,74.637,102.991,43.348,2.909,45.522,3.588,78.0,108.0,49.0,3.3,Shift-A,OP-011,RM-0112,23.96,82.01,57,97.54,Critical,Rejected
1121,2026-01-12 16:00:00,M-01,Line-D,70.746,96.623,41.762,2.349,49.704,0.683,78.0,108.0,49.0,3.3,Shift-C,OP-006,RM-0130,26.55,85.85,84,97.56,Stable,Accepted
10790,2026-04-23 09:15:00,M-03,Line-D,70.794,98.312,42.568,2.617,,1.005,78.0,108.0,49.0,3.3,Shift-B,OP-011,RM-0148,22.96,91.39,18,101.29,Stable,Accepted
2205,2026-01-23 23:00:00,M-03,Line-B,68.081,98.169,41.623,1.957,51.446,1.352,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0132,21.46,83.31,3,99.86,Stable,Accepted
420,2026-01-05 08:45:00,M-04,Line-B,71.295,102.113,41.266,2.09,49.181,0.669,78.0,108.0,49.0,3.3,Shift-B,OP-006,RM-0084,27.15,87.59,19,104.06,Stable,Accepted
923,2026-01-10 14:30:00,M-03,Line-C,69.281,98.553,40.984,1.73,50.891,0.457,78.0,108.0,49.0,3.3,Shift-B,OP-028,RM-0072,27.27,81.65,83,103.3,Stable,Accepted
9447,2026-04-09 09:30:00,M-06,Line-D,69.896,99.653,44.812,2.05,48.909,1.097,78.0,108.0,49.0,3.3,Shift-B,OP-003,RM-0065,28.06,90.71,81,92.44,Stable,Accepted
8670,2026-04-01 07:15:00,M-06,Line-D,71.083,100.587,43.008,2.146,51.899,0.632,78.0,108.0,49.0,3.3,Shift-A,OP-028,RM-0060,24.9,90.17,92,101.03,Stable,Accepted
10228,2026-04-17 12:45:00,M-06,Line-D,67.796,101.501,41.939,1.928,49.543,0.87,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0016,23.52,79.33,46,101.01,Stable,Accepted
5409,2026-02-26 08:00:00,M-04,Line-B,71.682,102.739,40.787,1.872,50.09,1.786,78.0,108.0,49.0,3.3,Shift-B,OP-016,RM-0050,22.77,81.21,6,104.01,Stable,Accepted
5789,2026-03-02 07:00:00,M-04,Line-C,71.674,102.626,40.703,2.198,48.233,0.695,78.0,108.0,49.0,3.3,Shift-A,OP-019,RM-0125,25.61,82.3,106,99.28,Stable,Accepted
5743,2026-03-01 19:30:00,M-06,Line-D,69.72,102.077,42.298,2.327,50.204,1.384,78.0,108.0,49.0,3.3,Shift-C,OP-029,RM-0055,24.49,91.51,97,97.86,Stable,Accepted
7668,2026-03-21 20:45:00,M-03,Line-C,67.994,101.859,42.716,2.058,48.9,0.743,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0067,22.49,85.97,26,97.08,Stable,Accepted
5568,2026-02-27 23:45:00,M-03,Line-D,67.928,100.722,41.092,1.418,52.018,1.104,78.0,108.0,49.0,3.3,Shift-C,OP-020,RM-0011,25.84,87.67,36,102.49,Stable,Accepted
8136,2026-03-26 17:45:00,M-05,Line-D,69.78,100.193,42.235,1.984,50.742,0.357,78.0,108.0,49.0,3.3,Shift-C,OP-013,RM-0078,21.84,87.56,36,101.55,Stable,Accepted
1203,2026-01-13 12:30:00,M-06,Line-A,67.547,101.277,42.011,1.839,48.987,0.882,78.0,108.0,49.0,3.3,Shift-B,OP-026,RM-0016,26.9,79.67,115,102.7,Stable,Accepted
10819,2026-04-23 16:30:00,M-04,Line-B,71.154,101.561,42.912,2.673,48.421,1.307,78.0,108.0,49.0,3.3,Shift-C,OP-030,RM-0137,21.54,93.07,49,101.09,Stable,Accepted
5766,2026-03-02 01:15:00,M-04,Line-B,71.228,101.409,42.111,2.067,49.477,0.602,78.0,108.0,49.0,3.3,Shift-A,OP-006,RM-0066,24.63,85.45,3,97.83,Stable,Accepted
8390,2026-03-29 09:15:00,M-02,Line-A,73.558,101.188,44.058,2.248,47.995,1.893,78.0,108.0,49.0,3.3,Shift-B,OP-003,RM-0089,24.05,86.45,50,97.27,Warning,Accepted
1971,2026-01-21 12:30:00,M-05,Line-C,69.366,100.261,42.708,2.14,48.151,1.338,78.0,108.0,49.0,3.3,Shift-B,OP-020,RM-0115,23.07,84.84,2,99.54,Stable,Accepted
11303,2026-04-28 17:30:00,M-01,Line-A,71.03,102.973,41.351,2.996,49.038,1.718,78.0,108.0,49.0,3.3,Shift-C,OP-026,RM-0070,23.97,84.68,68,103.42,Warning,Accepted
4019,2026-02-11 20:30:00,M-02,Line-A,69.77,101.641,39.824,1.924,50.701,0.606,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0090,26.85,85.85,20,102.77,Stable,Accepted
10344,2026-04-18 17:45:00,M-04,Line-B,71.749,101.569,42.635,2.667,48.214,1.858,78.0,108.0,49.0,3.3,Shift-C,OP-010,RM-0043,22.76,88.51,51,97.88,Stable,Accepted
3688,2026-02-08 09:45:00,M-06,Line-B,70.678,100.406,40.948,1.433,50.95,1.004,78.0,108.0,49.0,3.3,Shift-B,OP-028,RM-0094,28.06,83.8,14,100.43,Stable,Accepted
13109,2026-05-17 13:00:00,M-05,Line-A,71.908,102.293,43.884,2.988,46.761,2.441,78.0,108.0,49.0,3.3,Shift-B,OP-018,RM-0124,23.67,91.37,78,100.19,Warning,Accepted
1998,2026-01-21 19:15:00,M-06,Line-A,69.839,100.044,42.1,1.722,49.298,0.548,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0038,21.35,87.61,58,100.1,Stable,Accepted
4034,2026-02-12 00:15:00,M-02,Line-C,70.792,102.329,40.23,1.744,48.705,0.55,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0119,25.38,83.13,23,106.81,Stable,Accepted
14859,2026-06-04 18:30:00,M-06,Line-C,72.869,102.956,44.916,3.032,45.395,3.324,78.0,108.0,49.0,3.3,Shift-C,OP-003,RM-0037,27.84,88.73,103,98.9,Warning,Rework
11247,2026-04-28 03:30:00,M-01,Line-B,72.271,101.727,45.531,2.426,49.35,2.097,78.0,108.0,49.0,3.3,Shift-A,OP-014,RM-0005,22.52,88.05,28,96.66,Warning,Accepted
1249,2026-01-14 00:00:00,M-02,Line-C,71.023,102.479,44.527,2.16,47.637,1.056,78.0,108.0,49.0,3.3,Shift-A,OP-018,RM-0067,27.42,92.35,97,97.35,Warning,Accepted
2193,2026-01-23 20:00:00,M-02,Line-C,71.93,100.327,40.457,2.083,49.308,1.038,78.0,108.0,49.0,3.3,Shift-C,OP-009,RM-0008,22.05,81.94,108,103.72,Stable,Accepted
2713,2026-01-29 06:00:00,M-06,Line-A,67.61,101.775,42.883,1.811,50.258,0.529,78.0,108.0,49.0,3.3,Shift-A,OP-015,RM-0062,22.98,91.24,103,103.36,Stable,Accepted
9185,2026-04-06 16:00:00,M-06,Line-B,71.212,100.492,41.92,2.056,49.742,1.392,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0034,26.97,88.91,49,100.04,Stable,Accepted
2191,2026-01-23 19:30:00,M-03,Line-B,67.692,100.979,40.926,2.026,50.178,0.792,78.0,108.0,49.0,3.3,Shift-C,OP-012,RM-0051,22.23,79.72,54,96.97,Stable,Accepted
4671,2026-02-18 15:30:00,M-01,Line-B,67.997,98.646,43.152,2.214,48.357,0.965,78.0,108.0,49.0,3.3,Shift-B,OP-003,RM-0083,23.79,92.49,61,92.65,Stable,Accepted
5143,2026-02-23 13:30:00,M-04,Line-B,68.86,104.143,42.053,1.598,48.788,1.108,78.0,108.0,49.0,3.3,Shift-B,OP-007,RM-0041,21.67,78.47,67,96.75,Warning,Accepted
5985,2026-03-04 08:00:00,M-01,Line-B,70.429,97.172,41.811,1.843,48.167,0.627,78.0,108.0,49.0,3.3,Shift-B,OP-006,RM-0109,26.97,87.39,120,98.5,Stable,Accepted
6566,2026-03-10 09:15:00,M-02,Line-C,69.246,101.708,41.902,1.958,51.312,0.686,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0082,28.23,81.96,79,101.47,Stable,Accepted
7805,2026-03-23 07:00:00,M-05,Line-A,68.21,100.179,42.346,1.77,50.538,0.597,78.0,108.0,49.0,3.3,Shift-A,OP-017,RM-0083,21.25,87.32,62,98.4,Stable,Accepted
11955,2026-05-05 12:30:00,M-03,Line-C,73.497,99.97,41.028,3.002,47.026,2.87,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0122,26.51,87.65,17,100.78,Warning,Rework
6944,2026-03-14 07:45:00,M-03,Line-A,68.271,100.459,41.363,1.755,51.4,0.662,78.0,108.0,49.0,3.3,Shift-A,OP-019,RM-0077,26.45,84.19,105,99.07,Stable,Accepted
11790,2026-05-03 19:15:00,M-01,Line-A,73.949,101.894,42.511,2.709,48.601,2.122,78.0,108.0,49.0,3.3,Shift-C,OP-030,RM-0029,28.56,89.63,75,97.68,Warning,Accepted
12904,2026-05-15 09:45:00,M-02,Line-A,74.61,102.18,43.694,3.301,44.774,3.497,78.0,108.0,49.0,3.3,Shift-B,OP-010,RM-0086,25.42,91.23,28,100.74,Critical,Rejected
9511,2026-04-10 01:30:00,M-02,Line-A,70.719,98.84,41.329,2.476,50.821,1.108,78.0,108.0,49.0,3.3,Shift-A,OP-028,RM-0080,28.21,90.13,75,102.43,Stable,Accepted
10056,2026-04-15 17:45:00,M-02,Line-A,73.433,101.946,39.212,2.462,50.719,2.143,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0040,23.97,87.66,11,100.7,Warning,Accepted
10536,2026-04-20 17:45:00,M-06,Line-A,71.572,100.266,44.049,2.36,48.87,1.915,78.0,108.0,49.0,3.3,Shift-C,OP-024,RM-0066,21.81,90.82,56,97.88,Stable,Accepted
10642,2026-04-21 20:15:00,M-01,Line-B,72.816,100.481,41.515,2.683,48.402,2.182,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0051,21.78,84.8,15,98.93,Warning,Accepted
2137,2026-01-23 06:00:00,M-04,Line-C,70.553,101.354,41.84,1.875,48.664,0.671,78.0,108.0,49.0,3.3,Shift-A,OP-008,RM-0036,22.3,86.55,79,99.86,Stable,Accepted
1066,2026-01-12 02:15:00,M-03,Line-B,73.53,98.726,42.784,2.164,49.073,2.06,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0091,26.58,88.38,68,101.14,Warning,Accepted
601,2026-01-07 06:00:00,M-04,Line-A,71.947,100.889,40.428,2.212,50.494,1.023,78.0,108.0,49.0,3.3,Shift-A,OP-014,RM-0104,28.29,85.21,3,102.67,Stable,Accepted
4228,2026-02-14 00:45:00,M-04,Line-C,71.489,118.5358876572204,44.135,2.108,48.314,1.499,78.0,108.0,49.0,3.3,Shift-A,OP-018,RM-0083,25.46,84.02,21,98.59,Stable,Accepted
10814,2026-04-23 15:15:00,M-03,Line-A,71.18,99.419,43.777,2.724,49.906,1.719,78.0,108.0,49.0,3.3,Shift-B,,RM-0053,22.28,93.29,76,97.07,Warning,Accepted
7578,2026-03-20 22:15:00,M-03,Line-C,68.899,98.758,41.429,1.867,48.219,0.756,78.0,108.0,49.0,3.3,Shift-C,OP-020,RM-0066,23.14,83.65,23,95.64,Stable,Accepted
78,2026-01-01 19:15:00,M-02,Line-A,70.309,99.599,40.684,1.557,50.667,0.955,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0087,24.89,82.72,87,100.04,Stable,Accepted
7547,2026-03-20 14:30:00,M-04,Line-A,69.575,102.14,41.19,1.95,51.392,1.231,78.0,108.0,49.0,3.3,Shift-B,OP-001,RM-0033,21.42,80.78,39,97.38,Stable,Accepted
2899,2026-01-31 04:30:00,M-05,Line-D,68.148,99.356,41.34,1.84,49.541,0.788,78.0,108.0,49.0,3.3,Shift-A,OP-011,RM-0066,25.11,86.0,112,102.59,Stable,Accepted
4821,2026-02-20 05:00:00,M-04,Line-B,70.85,101.183,41.494,1.899,47.616,0.852,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0001,22.09,83.37,4,97.66,Warning,Accepted
9507,2026-04-10 00:30:00,M-02,Line-C,69.239,100.767,40.351,2.212,49.395,0.594,78.0,108.0,49.0,3.3,Shift-A,OP-005,RM-0089,28.3,81.39,77,102.26,Stable,Accepted
13978,2026-05-26 14:15:00,M-01,Line-A,74.361,106.158,42.433,3.107,46.304,3.935,78.0,108.0,49.0,3.3,Shift-B,OP-019,RM-0103,22.32,94.17,3,97.06,Critical,Rejected
6414,2026-03-08 19:15:00,M-01,Line-A,69.411,97.696,40.276,1.843,50.63,0.484,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0132,29.08,87.79,4,100.14,Stable,Accepted
9445,2026-04-09 09:00:00,M-05,Line-D,69.563,98.137,44.62,2.13,51.013,1.146,78.0,108.0,49.0,3.3,Shift-B,OP-004,RM-0018,26.82,83.39,75,97.19,Stable,Accepted
9065,2026-04-05 10:00:00,M-04,Line-D,71.945,99.354,43.277,2.084,49.923,1.162,78.0,108.0,49.0,3.3,Shift-B,OP-011,RM-0014,27.61,87.33,24,98.35,Stable,Accepted
12043,2026-05-06 10:30:00,M-04,Line-C,73.682,104.552,43.373,3.065,46.134,3.291,78.0,108.0,49.0,3.3,Shift-B,OP-007,RM-0070,28.25,84.96,116,97.73,Warning,Rework
8008,2026-03-25 09:45:00,M-02,Line-C,70.782,101.339,40.369,2.079,50.247,0.685,78.0,108.0,49.0,3.3,Shift-B,OP-008,RM-0149,22.62,81.77,114,108.22,Stable,Accepted
5469,2026-02-26 23:00:00,M-04,Line-A,70.075,104.734,43.064,2.046,52.059,1.332,78.0,108.0,49.0,3.3,Shift-C,OP-026,RM-0133,23.68,84.91,60,98.47,Warning,Accepted
5952,2026-03-03 23:45:00,M-05,Line-C,68.519,96.998,42.111,1.864,49.738,1.026,78.0,108.0,49.0,3.3,Shift-C,OP-015,RM-0010,25.69,84.97,76,100.47,Stable,Accepted
14666,2026-06-02 18:15:00,M-03,Line-B,77.487,99.899,47.223,3.045,43.922,5.371,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0075,25.74,91.0,93,95.46,Critical,Rejected
11158,2026-04-27 05:15:00,M-06,Line-A,70.681,101.443,42.128,2.515,49.73,1.31,78.0,108.0,49.0,3.3,Shift-A,OP-004,RM-0080,23.04,88.1,61,96.73,Stable,Accepted
3392,2026-02-05 07:45:00,M-04,Line-A,67.866,100.846,40.043,1.619,49.057,1.0,78.0,108.0,49.0,3.3,Shift-A,OP-021,RM-0147,28.49,80.64,95,93.97,Stable,Accepted
5416,2026-02-26 09:45:00,M-02,Line-D,70.387,102.795,41.507,1.812,50.422,1.169,78.0,108.0,49.0,3.3,Shift-B,OP-013,RM-0074,22.57,87.29,2,101.49,Stable,Accepted
2561,2026-01-27 16:00:00,M-04,Line-D,69.308,99.754,43.382,1.891,49.393,1.066,78.0,108.0,49.0,3.3,Shift-C,OP-012,RM-0063,23.0,81.75,44,98.08,Stable,Accepted
14849,2026-06-04 16:00:00,M-01,Line-D,77.867,105.375,44.753,3.849,42.037,6.206,78.0,108.0,49.0,3.3,Shift-C,OP-021,RM-0069,27.05,91.1,118,97.13,Critical,Rejected
8163,2026-03-27 00:30:00,M-03,Line-D,69.675,98.321,42.284,1.862,50.605,0.834,78.0,108.0,49.0,3.3,Shift-A,OP-012,RM-0113,22.38,82.72,117,104.2,Stable,Accepted
2636,2026-01-28 10:45:00,M-01,Line-A,69.277,101.806,41.495,1.783,49.596,0.983,78.0,108.0,49.0,3.3,Shift-B,OP-020,RM-0088,23.2,86.7,95,96.12,Stable,Accepted
5257,2026-02-24 18:00:00,M-01,Line-A,69.733,100.886,42.492,1.794,50.552,1.12,78.0,108.0,49.0,3.3,Shift-C,OP-007,RM-0013,22.82,80.95,9,101.11,Stable,Accepted
3531,2026-02-06 18:30:00,M-03,Line-B,70.779,100.178,43.44,2.174,49.694,0.541,78.0,108.0,49.0,3.3,Shift-C,OP-008,RM-0137,27.86,85.01,79,99.41,Stable,Accepted
8568,2026-03-31 05:45:00,M-01,Line-D,70.478,97.881,44.651,2.618,46.914,2.189,78.0,108.0,49.0,3.3,Shift-A,OP-003,RM-0088,24.68,93.88,46,95.77,Warning,Accepted
1909,2026-01-20 21:00:00,M-01,Line-C,70.149,99.53,41.307,1.908,48.32,0.7,78.0,108.0,49.0,3.3,Shift-C,OP-018,RM-0100,22.4,84.86,31,98.98,Stable,Accepted
12622,2026-05-12 11:15:00,M-01,Line-B,74.923,104.394,42.908,2.675,45.851,2.907,78.0,108.0,49.0,3.3,Shift-B,OP-008,RM-0121,26.12,90.88,92,103.98,Warning,Rework
13919,2026-05-25 23:30:00,M-02,Line-B,74.048,101.628,45.457,2.963,44.895,3.427,78.0,108.0,49.0,3.3,Shift-C,OP-028,RM-0018,22.58,87.62,35,89.44,Warning,Rework
236,2026-01-03 10:45:00,M-05,Line-B,69.639,100.664,41.562,1.921,49.247,0.313,78.0,108.0,49.0,3.3,Shift-B,OP-021,RM-0020,25.07,85.97,11,101.27,Stable,Accepted
12220,2026-05-08 06:45:00,M-04,Line-B,75.931,103.876,43.169,3.359,43.959,4.709,78.0,108.0,49.0,3.3,Shift-A,OP-014,RM-0100,27.85,92.23,42,99.34,Critical,Rejected
1605,2026-01-17 17:00:00,M-01,Line-C,70.107,99.592,37.374,2.142,49.113,0.791,78.0,108.0,49.0,3.3,Shift-C,OP-008,RM-0097,23.26,83.76,73,105.94,Stable,Accepted
7985,2026-03-25 04:00:00,M-05,Line-A,69.951,101.003,42.207,2.249,52.983,1.225,78.0,108.0,49.0,3.3,Shift-A,OP-003,RM-0131,21.75,91.09,74,101.22,Stable,Accepted
9311,2026-04-07 23:30:00,M-05,Line-D,73.382,98.652,42.53,2.676,49.045,2.074,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0099,27.68,90.37,76,98.47,Warning,Accepted
11870,2026-05-04 15:15:00,M-02,Line-C,73.389,102.462,43.703,2.803,45.253,2.485,78.0,108.0,49.0,3.3,Shift-B,OP-019,RM-0043,27.78,85.22,44,97.71,Warning,Accepted
3491,2026-02-06 08:30:00,M-01,Line-C,66.976,102.364,42.761,1.449,49.692,0.837,78.0,108.0,49.0,3.3,Shift-B,OP-012,RM-0010,27.54,83.32,107,100.94,Stable,Accepted
14793,2026-06-04 02:00:00,M-03,Line-A,73.84,106.988,45.631,3.311,45.199,4.478,78.0,108.0,49.0,3.3,Shift-A,OP-028,RM-0047,28.11,91.12,117,101.05,Critical,Rejected
11151,2026-04-27 03:30:00,M-01,Line-C,72.951,100.076,46.198,2.629,46.883,3.603,78.0,108.0,49.0,3.3,Shift-A,OP-007,RM-0145,22.57,90.15,83,95.98,Critical,Rejected
1995,2026-01-21 18:30:00,M-05,Line-A,68.738,101.646,41.31,1.84,49.814,0.31,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0142,22.73,80.48,75,98.3,Stable,Accepted
2825,2026-01-30 10:00:00,M-04,Line-A,68.527,100.876,41.837,1.787,49.157,0.493,78.0,108.0,49.0,3.3,Shift-B,OP-021,RM-0059,24.66,84.67,97,100.66,Stable,Accepted
13954,2026-05-26 08:15:00,M-05,Line-B,75.42,99.909,44.132,3.365,46.662,4.306,78.0,108.0,49.0,3.3,Shift-B,OP-017,RM-0134,23.02,91.76,111,95.48,Critical,Rejected
10569,2026-04-21 02:00:00,M-06,Line-D,71.504,103.53,43.645,2.354,48.549,1.793,78.0,108.0,49.0,3.3,Shift-A,OP-019,RM-0148,23.79,88.96,24,94.53,Stable,Accepted
1343,2026-01-14 23:30:00,M-01,Line-A,69.739,98.832,41.889,1.732,51.462,1.063,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0027,26.16,87.28,99,98.05,Stable,Accepted
8513,2026-03-30 16:00:00,M-06,Line-C,71.08,98.589,41.689,1.872,50.44,0.563,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0145,23.45,86.03,82,99.68,Stable,Accepted
1620,2026-01-17 20:45:00,M-06,Line-D,72.351,102.105,40.964,2.058,48.931,1.109,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0025,23.61,82.96,119,99.44,Stable,Accepted
11906,2026-05-05 00:15:00,M-03,Line-D,72.007,101.444,44.455,2.667,48.693,1.958,78.0,108.0,49.0,3.3,Shift-A,OP-019,RM-0078,26.59,84.6,26,95.66,Stable,Accepted
5288,2026-02-25 01:45:00,M-06,Line-C,69.706,99.602,41.717,1.971,49.084,1.047,78.0,108.0,49.0,3.3,Shift-A,OP-029,RM-0041,23.41,74.63,98,104.05,Stable,Accepted
2061,2026-01-22 11:00:00,M-06,Line-C,68.856,98.281,41.6,2.095,49.083,0.879,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0053,23.35,81.09,20,101.67,Stable,Accepted
14945,2026-06-05 16:00:00,M-03,Line-B,73.681,106.77,41.927,3.019,45.942,3.108,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0015,27.35,77.13,60,96.36,Warning,Rework
2220,2026-01-24 02:45:00,M-02,Line-A,67.389,102.336,42.906,1.44,50.094,0.579,78.0,108.0,49.0,3.3,Shift-A,OP-008,RM-0006,22.61,77.03,48,102.35,Stable,Accepted
9866,2026-04-13 18:15:00,M-05,Line-A,73.007,94.599,43.77,2.317,47.207,2.217,78.0,108.0,49.0,3.3,Shift-C,OP-023,RM-0018,24.96,93.96,102,100.95,Warning,Accepted
6039,2026-03-04 21:30:00,M-03,Line-A,68.388,100.918,38.358,1.642,51.225,0.905,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0091,27.3,77.93,68,102.35,Stable,Accepted
261,2026-01-03 17:00:00,M-05,Line-B,68.007,97.808,41.961,1.512,50.492,0.566,78.0,108.0,49.0,3.3,Shift-C,OP-021,RM-0138,27.55,86.94,39,94.95,Stable,Accepted
14073,2026-05-27 14:00:00,M-02,Line-C,75.807,101.217,45.535,3.612,42.917,4.677,78.0,108.0,49.0,3.3,Shift-B,OP-012,RM-0048,23.06,89.66,48,96.97,Critical,Rejected
10232,2026-04-17 13:45:00,M-06,Line-A,71.301,99.321,41.863,2.271,51.613,0.998,78.0,108.0,49.0,3.3,Shift-B,OP-015,RM-0022,23.92,85.33,56,97.87,Stable,Accepted
12978,2026-05-16 04:15:00,M-01,Line-C,73.022,102.874,41.848,2.892,47.678,2.492,78.0,108.0,49.0,3.3,Shift-A,OP-026,RM-0097,23.84,90.41,52,98.27,Warning,Accepted
9094,2026-04-05 17:15:00,M-06,Line-A,69.699,99.097,42.949,1.762,49.676,0.358,78.0,108.0,49.0,3.3,Shift-C,OP-009,RM-0102,26.58,81.2,55,97.92,Stable,Accepted
3745,2026-02-09 00:00:00,M-02,Line-D,68.53,100.313,44.268,1.946,48.25,0.94,78.0,108.0,49.0,3.3,Shift-A,OP-017,RM-0020,28.44,87.13,83,94.17,Stable,Accepted
2027,2026-01-22 02:30:00,M-04,Line-B,71.573,101.928,42.739,1.875,50.743,0.747,78.0,108.0,49.0,3.3,Shift-A,OP-020,RM-0115,22.39,90.47,30,99.63,Stable,Accepted
6989,2026-03-14 19:00:00,M-03,Line-B,69.307,98.467,40.659,1.856,50.255,1.317,78.0,108.0,49.0,3.3,Shift-C,OP-021,RM-0085,26.45,78.53,36,103.92,Stable,Accepted
4235,2026-02-14 02:30:00,M-02,Line-D,70.109,102.928,41.132,1.97,49.618,0.284,78.0,108.0,49.0,3.3,Shift-A,OP-020,RM-0134,24.73,88.47,15,100.67,Stable,Accepted
1918,2026-01-20 23:15:00,M-03,Line-C,71.842,99.704,42.218,1.782,49.322,1.432,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0146,22.54,78.42,38,95.58,Stable,Accepted
1829,2026-01-20 01:00:00,M-04,Line-A,69.972,98.82,40.984,1.766,50.937,0.969,78.0,108.0,49.0,3.3,Shift-A,OP-019,RM-0065,24.92,85.04,103,103.17,Stable,Accepted
9766,2026-04-12 17:15:00,M-04,Line-C,71.262,102.726,42.33,2.646,49.004,1.141,78.0,108.0,49.0,3.3,Shift-C,OP-007,RM-0132,27.33,84.04,68,103.18,Stable,Accepted
12608,2026-05-12 07:45:00,M-01,Line-C,74.195,99.933,42.045,3.171,47.149,2.995,78.0,108.0,49.0,3.3,Shift-A,OP-014,RM-0021,27.43,86.08,98,96.18,Warning,Rework
12942,2026-05-15 19:15:00,M-03,Line-C,73.433,102.392,44.633,2.978,44.874,3.134,78.0,108.0,49.0,3.3,Shift-C,OP-002,RM-0001,24.78,87.54,12,98.73,Warning,Rework
6234,2026-03-06 22:15:00,M-01,Line-C,70.961,101.759,40.677,2.088,48.748,0.705,78.0,108.0,49.0,3.3,Shift-C,OP-007,RM-0018,27.85,88.89,84,99.21,Stable,Accepted
14025,2026-05-27 02:00:00,M-04,Line-C,75.62,102.244,43.093,3.292,45.232,3.806,78.0,108.0,49.0,3.3,Shift-A,OP-005,RM-0145,21.56,92.15,26,99.8,Critical,Rejected
12847,2026-05-14 19:30:00,M-03,Line-C,72.366,100.45,44.782,2.669,48.366,2.732,78.0,108.0,49.0,3.3,Shift-C,OP-015,RM-0031,25.44,89.37,107,96.49,Warning,Rework
6284,2026-03-07 10:45:00,M-02,Line-A,71.204,98.035,41.754,1.761,50.698,0.782,78.0,108.0,49.0,3.3,Shift-B,OP-005,RM-0023,27.4,82.87,2,98.77,Stable,Accepted
4209,2026-02-13 20:00:00,M-02,Line-B,69.33,100.747,41.257,2.303,51.042,0.721,78.0,108.0,49.0,3.3,Shift-C,OP-003,RM-0008,25.83,79.93,15,101.57,Stable,Accepted
12820,2026-05-14 12:45:00,M-02,Line-A,73.363,105.024,44.053,3.157,45.648,3.259,78.0,108.0,49.0,3.3,Shift-B,OP-011,RM-0138,27.1,87.53,52,100.7,Warning,Rework
225,2026-01-03 08:00:00,M-05,Line-D,,101.931,43.489,2.264,50.027,1.57,78.0,108.0,49.0,3.3,Shift-B,OP-012,RM-0120,26.29,84.03,51,98.72,Stable,Accepted
8916,2026-04-03 20:45:00,M-04,Line-C,72.199,98.952,42.937,2.665,49.6,1.768,78.0,108.0,49.0,3.3,Shift-C,OP-026,RM-0074,27.07,86.49,72,102.76,Stable,Accepted
10003,2026-04-15 04:30:00,M-04,Line-A,72.546,101.136,43.351,2.183,49.44,1.574,78.0,108.0,49.0,3.3,Shift-A,OP-003,RM-0133,24.31,82.54,68,98.23,Stable,Accepted
9334,2026-04-08 05:15:00,M-05,Line-D,72.213,97.551,45.152,2.675,48.599,2.668,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0135,28.12,87.47,35,97.11,Warning,Accepted
13722,2026-05-23 22:15:00,M-02,Line-B,74.32,105.646,45.876,3.397,43.683,4.625,78.0,108.0,49.0,3.3,Shift-C,OP-006,RM-0107,23.23,89.76,65,97.08,Critical,Rejected
6470,2026-03-09 09:15:00,M-01,Line-D,69.513,99.63,41.941,1.724,50.561,0.996,78.0,108.0,49.0,3.3,Shift-B,OP-003,RM-0073,27.08,86.73,47,100.56,Stable,Accepted
14148,2026-05-28 08:45:00,M-04,Line-A,75.908,105.577,44.244,3.455,44.861,4.81,78.0,108.0,49.0,3.3,Shift-B,OP-013,RM-0122,24.33,98.67,60,95.12,Critical,Rejected
13747,2026-05-24 04:30:00,M-01,Line-D,73.67,101.064,45.908,3.154,45.794,3.71,78.0,108.0,49.0,3.3,Shift-A,OP-012,RM-0078,21.96,90.39,79,97.84,Critical,Rejected
